buildingBlocks;selectivity;maxToAverageRatio;averageLatency;averageBandwidth;averageCryptoTime;averageComputeTime;modelSize;failCheckPeriod;healthCheckPeriod;multicastSize;deadline;failureRate;adaptedFailures;backupToAggregatorsRatio;depth;fanout;groupSize;concentration;random;seed;status;work;latency;completeness;circulatingAggregateIds;finalInboundBandwidth;finalOutboundBandwidth;observedFailureRate;work_Querier;failures_Querier;messages_Querier;initial_nodes_Querier;final_nodes_Querier;inbound_bandwidth_Querier;outbound_bandwidth_Querier;work_Aggregator;failures_Aggregator;messages_Aggregator;initial_nodes_Aggregator;final_nodes_Aggregator;inbound_bandwidth_Aggregator;outbound_bandwidth_Aggregator;work_LeafAggregator;failures_LeafAggregator;messages_LeafAggregator;initial_nodes_LeafAggregator;final_nodes_LeafAggregator;inbound_bandwidth_LeafAggregator;outbound_bandwidth_LeafAggregator;work_Contributor;failures_Contributor;messages_Contributor;initial_nodes_Contributor;final_nodes_Contributor;inbound_bandwidth_Contributor;outbound_bandwidth_Contributor;work_Backup;failures_Backup;messages_Backup;initial_nodes_Backup;final_nodes_Backup;inbound_bandwidth_Backup;outbound_bandwidth_Backup;name
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;317930,10;779,00;99,05;1207,00;1769799680,00;1769799680,00;3,68;462,03;0,00;141,00;1,00;1,00;0,00;0,00;17452,48;0,00;5342,00;365,00;374,00;322437120,00;0,00;68814,48;0,00;56493,00;2560,00;2655,00;453771264,00;0,00;231201,11;0,00;4842,00;4096,00;4096,00;2763390976,00;0,00;0,00;0,00;0,00;1280,00;1176,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;1271512,79;3115,36;99,05;1208,00;7082868736,00;7082868736,00;3,68;1848,12;0,00;141,00;1,00;1,00;0,00;0,00;69835,40;0,00;5344,00;365,00;374,00;1292894208,00;0,00;275279,09;0,00;56495,00;2560,00;2655,00;1815085056,00;0,00;924550,18;0,00;4843,00;4096,00;4096,00;11057758208,00;0,00;0,00;0,00;0,00;1280,00;1176,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m262144-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;2;Success;573,18;3,58;84,54;62,00;2529280,00;2529280,00;1,03;0,26;0,00;5,00;1,00;1,00;0,00;0,00;15,62;0,00;1757,00;45,00;45,00;81920,00;0,00;110,59;0,00;4325,00;320,00;320,00;552960,00;0,00;446,72;0,00;512,00;512,00;512,00;4423680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4542,39;4,12;81,43;496,00;20402176,00;20402176,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;126,46;0,00;13810,00;365,00;365,00;634880,00;0,00;887,09;0,00;34961,00;2560,00;2560,00;4534272,00;0,00;3528,58;0,00;4096,00;4096,00;4096,00;35635200,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;2;Success;37303,79;4,82;83,00;4385,00;183846912,00;183846912,00;1,22;0,26;0,00;5,00;1,00;1,00;0,00;0,00;1065,16;0,00;112160,00;2925,00;2925,00;5130240,00;0,00;8024,42;0,00;314517,00;20480,00;20480,00;40341504,00;0,00;28213,95;0,00;32759,00;32768,00;32768,00;322222080,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d5-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,32;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;16060,00;365,00;365,00;747520,00;0,00;1048,58;0,00;40960,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f0-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4686,13;4,17;85,39;501,00;23055360,00;23055360,00;0,83;0,26;0,00;5,00;1,00;1,00;0,00;0,00;129,02;0,00;14172,00;365,00;365,00;655360,00;0,00;1019,75;0,00;39972,00;2560,00;2560,00;4515840,00;0,00;3537,10;0,00;4096,00;4096,00;4096,00;40939520,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f25-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4542,39;4,12;81,43;496,00;20402176,00;20402176,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;126,46;0,00;13810,00;365,00;365,00;634880,00;0,00;887,09;0,00;34961,00;2560,00;2560,00;4534272,00;0,00;3528,58;0,00;4096,00;4096,00;4096,00;35635200,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4419,94;4,12;77,77;461,00;19173376,00;19173376,00;2,38;0,26;0,00;5,00;1,00;1,00;0,00;0,00;120,52;0,00;13562,00;365,00;365,00;624640,00;0,00;826,01;0,00;32503,00;2560,00;2560,00;4206592,00;0,00;3473,14;0,00;4095,00;4096,00;4096,00;33515520,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f75-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;3638,63;3,97;48,71;357,00;17021952,00;17021952,00;5,51;0,26;0,00;5,00;1,00;1,00;0,00;0,00;94,11;0,00;11207,00;365,00;365,00;491520,00;0,00;672,15;0,00;26290,00;2560,00;2560,00;3375104,00;0,00;2872,11;0,00;4094,00;4096,00;4096,00;30177280,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f90-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4542,39;4,12;81,43;496,00;20402176,00;20402176,00;1,18;0,26;0,00;5,00;1,00;1,00;0,00;0,00;126,46;0,00;13810,00;365,00;365,00;634880,00;0,00;887,09;0,00;34961,00;2560,00;2560,00;4534272,00;0,00;3528,58;0,00;4096,00;4096,00;4096,00;35635200,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;17937,38;15,33;81,21;496,00;81612800,00;81612800,00;1,10;1,02;0,00;5,00;1,00;1,00;0,00;0,00;504,63;0,00;13800,00;365,00;365,00;2539520,00;0,00;3553,08;0,00;35029,00;2560,00;2560,00;18022400,00;0,00;13878,66;0,00;4096,00;4096,00;4096,00;142663680,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m4096-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;71525,08;60,18;81,21;496,00;326369280,00;326369280,00;1,10;4,10;0,00;5,00;1,00;1,00;0,00;0,00;2015,23;0,00;13796,00;365,00;365,00;10158080,00;0,00;14213,12;0,00;35010,00;2560,00;2560,00;71925760,00;0,00;55292,63;0,00;4096,00;4096,00;4096,00;570654720,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m16384-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;285864,66;239,59;81,01;496,00;1305477120,00;1305477120,00;1,10;16,38;0,00;5,00;1,00;1,00;0,00;0,00;8060,93;0,00;13796,00;365,00;365,00;40632320,00;0,00;56852,48;0,00;35010,00;2560,00;2560,00;287703040,00;0,00;220934,87;0,00;4096,00;4096,00;4096,00;2282618880,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m65536-f50-d4-s2
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;1143223,00;957,21;81,01;496,00;5221908480,00;5221908480,00;1,10;65,54;0,00;5,00;1,00;1,00;0,00;0,00;32243,71;0,00;13796,00;365,00;365,00;162529280,00;0,00;227409,92;0,00;35010,00;2560,00;2560,00;1150812160,00;0,00;883503,83;0,00;4096,00;4096,00;4096,00;9130475520,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m262144-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;2;Success;595,49;3,73;96,68;79,00;3033088,00;3033088,00;1,02;0,46;0,00;9,00;1,00;1,00;0,00;0,00;19,46;0,00;392,00;45,00;46,00;141312,00;0,00;128,85;0,00;5800,00;320,00;323,00;681984,00;0,00;446,72;0,00;512,00;512,00;512,00;5242880,00;0,00;0,00;0,00;0,00;20,00;16,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d3-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4805,26;8,19;94,80;917,00;25162752,00;25162752,00;2,36;3,53;0,00;69,00;1,00;1,00;0,00;0,00;208,10;0,00;4286,00;365,00;372,00;3297280,00;0,00;1024,14;0,00;48484,00;2560,00;2614,00;5761024,00;0,00;3569,50;0,00;4096,00;4096,00;4096,00;41267200,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;2;Success;41030,15;71,68;0,00;19439,00;262572032,00;262572032,00;17,40;18,38;0,00;359,00;1,00;1,00;0,00;0,00;4195,30;0,00;90857,00;2925,00;3060,00;127860736,00;0,00;8270,04;0,00;497629,00;20480,00;21580,00;66029568,00;0,00;28546,42;0,00;32759,00;32768,00;32768,00;331253760,00;0,00;0,00;0,00;0,00;1280,00;45,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d5-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;160,00;160,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f0-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4792,57;7,47;96,46;786,00;24679424,00;24679424,00;1,32;3,07;0,00;60,00;1,00;1,00;0,00;0,00;186,35;0,00;3767,00;365,00;369,00;2357248,00;0,00;1031,94;0,00;47507,00;2560,00;2592,00;5570560,00;0,00;3571,20;0,00;4096,00;4096,00;4096,00;41431040,00;0,00;0,00;0,00;0,00;160,00;124,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f25-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4805,26;8,19;94,80;917,00;25162752,00;25162752,00;2,36;3,53;0,00;69,00;1,00;1,00;0,00;0,00;208,10;0,00;4286,00;365,00;372,00;3297280,00;0,00;1024,14;0,00;48484,00;2560,00;2614,00;5761024,00;0,00;3569,50;0,00;4096,00;4096,00;4096,00;41267200,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;5106,66;54,27;70,34;2619,00;32167936,00;32167936,00;31,65;48,64;0,00;950,00;1,00;1,00;0,00;0,00;489,73;0,00;10940,00;365,00;382,00;15716352,00;0,00;1007,34;0,00;61317,00;2560,00;2696,00;8151040,00;0,00;3560,95;0,00;4095,00;4096,00;4096,00;40468480,00;0,00;0,00;0,00;0,00;160,00;7,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f75-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4860,54;12,06;0,00;1563,00;27699200,00;27699200,00;17,48;0,00;0,00;0,00;1,00;1,00;0,00;0,00;353,23;0,00;8272,00;365,00;382,00;8910848,00;0,00;962,57;0,00;55279,00;2560,00;2696,00;7217152,00;0,00;3544,73;0,00;4094,00;4096,00;4096,00;39270400,00;0,00;0,00;0,00;0,00;160,00;7,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f90-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;4805,26;8,19;94,80;917,00;25162752,00;25162752,00;2,36;3,53;0,00;69,00;1,00;1,00;0,00;0,00;208,10;0,00;4286,00;365,00;372,00;3297280,00;0,00;1024,14;0,00;48484,00;2560,00;2614,00;5761024,00;0,00;3569,50;0,00;4096,00;4096,00;4096,00;41267200,00;0,00;0,00;0,00;0,00;160,00;99,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m1024-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;18956,31;35,99;94,82;1000,00;102096896,00;102096896,00;2,71;14,13;0,00;69,00;1,00;1,00;0,00;0,00;948,26;0,00;4901,00;365,00;374,00;16850944,00;0,00;4060,67;0,00;50715,00;2560,00;2624,00;24731648,00;0,00;13933,26;0,00;4096,00;4096,00;4096,00;162611200,00;0,00;0,00;0,00;0,00;160,00;87,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m4096-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;75400,84;144,12;94,60;1016,00;409485312,00;409485312,00;2,73;54,89;0,00;67,00;1,00;1,00;0,00;0,00;3834,10;0,00;4964,00;365,00;374,00;69074944,00;0,00;16219,23;0,00;50958,00;2560,00;2627,00;99450880,00;0,00;55292,63;0,00;4096,00;4096,00;4096,00;650444800,00;0,00;0,00;0,00;0,00;160,00;84,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m16384-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;302561,73;661,04;94,36;1116,00;1665925120,00;1665925120,00;3,11;294,91;0,00;90,00;1,00;1,00;0,00;0,00;16498,93;0,00;5371,00;365,00;374,00;321126400,00;0,00;64833,02;0,00;51786,00;2560,00;2640,00;408944640,00;0,00;220934,87;0,00;4096,00;4096,00;4096,00;2601779200,00;0,00;0,00;0,00;0,00;160,00;71,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m65536-f50-d4-s2
LFP,Replace,0Resync,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;2;Success;1209376,81;2604,18;94,36;1103,00;6650593280,00;6650593280,00;3,04;1140,33;0,00;87,00;1,00;1,00;0,00;0,00;65405,17;0,00;5310,00;365,00;374,00;1266155520,00;0,00;259327,48;0,00;51726,00;2560,00;2636,00;1627914240,00;0,00;883503,83;0,00;4096,00;4096,00;4096,00;10407116800,00;0,00;0,00;0,00;0,00;160,00;75,00;0,00;0,00;LFP-Replace-0Resync-NonBlocking-m262144-f50-d4-s2
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;3;Success;601,45;3,78;99,61;81,00;3061760,00;3061760,00;1,13;0,46;0,00;9,00;1,00;1,00;0,00;0,00;19,97;0,00;390,00;45,00;47,00;141312,00;0,00;131,30;0,00;5935,00;320,00;322,00;718848,00;0,00;449,73;0,00;527,00;512,00;512,00;5263360,00;0,00;0,00;0,00;0,00;160,00;156,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d3-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4869,31;6,55;98,97;779,00;25115648,00;25115648,00;1,74;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1054,69;0,00;49313,00;2560,00;2598,00;5855232,00;0,00;3624,57;0,00;4385,00;4096,00;4096,00;42362880,00;0,00;0,00;0,00;0,00;1280,00;1238,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;5,00;8,00;5,00;0,00;false;3;Success;60576,80;137,57;0,00;59178,00;481656832,00;481656832,00;31,99;114,79;0,00;2242,00;1,00;1,00;0,00;0,00;11115,75;0,00;221408,00;2925,00;4004,00;354322432,00;0,00;11027,17;0,00;1086139,00;20480,00;27894,00;175044608,00;0,00;38319,08;0,00;81482,00;32768,00;32768,00;433946624,00;0,00;0,00;0,00;0,00;10240,00;1747,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d5-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;0;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4772,10;4,19;100,00;585,00;23966720,00;23966720,00;0,00;0,26;0,00;5,00;1,00;1,00;0,00;0,00;149,50;0,00;2920,00;365,00;365,00;747520,00;0,00;1048,58;0,00;46080,00;2560,00;2560,00;5242880,00;0,00;3573,76;0,00;4096,00;4096,00;4096,00;41943040,00;0,00;0,00;0,00;0,00;1280,00;1280,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f0-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;25;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4841,28;6,96;99,07;730,00;24781824,00;24781824,00;1,28;2,76;0,00;54,00;1,00;1,00;0,00;0,00;177,08;0,00;3466,00;365,00;368,00;1677312,00;0,00;1052,46;0,00;48347,00;2560,00;2588,00;5650432,00;0,00;3608,97;0,00;4309,00;4096,00;4096,00;42235904,00;0,00;0,00;0,00;0,00;1280,00;1249,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f25-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4869,31;6,55;98,97;779,00;25115648,00;25115648,00;1,74;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1054,69;0,00;49313,00;2560,00;2598,00;5855232,00;0,00;3624,57;0,00;4385,00;4096,00;4096,00;42362880,00;0,00;0,00;0,00;0,00;1280,00;1238,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;75;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;5896,59;24,57;96,39;3268,00;36860928,00;36860928,00;14,19;19,76;0,00;386,00;1,00;1,00;0,00;0,00;574,35;0,00;11259,00;365,00;411,00;14381056,00;0,00;1180,85;0,00;82571,00;2560,00;2950,00;12066816,00;0,00;4121,63;0,00;6887,00;4096,00;4096,00;47273984,00;0,00;0,00;0,00;0,00;1280,00;844,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f75-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;90;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;6978,38;23,24;0,00;5726,00;48843776,00;48843776,00;31,29;8,91;0,00;174,00;1,00;1,00;0,00;0,00;933,95;0,00;18980,00;365,00;491,00;24672256,00;0,00;1321,79;0,00;134009,00;2560,00;3472,00;20123648,00;0,00;4713,73;0,00;9947,00;4096,00;4096,00;52891648,00;0,00;0,00;0,00;0,00;1280,00;242,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f90-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;4869,31;6,55;98,97;779,00;25115648,00;25115648,00;1,74;2,00;0,00;39,00;1,00;1,00;0,00;0,00;188,04;0,00;3680,00;365,00;369,00;2013184,00;0,00;1054,69;0,00;49313,00;2560,00;2598,00;5855232,00;0,00;3624,57;0,00;4385,00;4096,00;4096,00;42362880,00;0,00;0,00;0,00;0,00;1280,00;1238,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m1024-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;4096,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;19689,95;40,70;99,15;1101,00;107749376,00;107749376,00;3,03;19,05;0,00;93,00;1,00;1,00;0,00;0,00;999,63;0,00;4889,00;365,00;376,00;16777216,00;0,00;4272,68;0,00;54461,00;2560,00;2629,00;27271168,00;0,00;14398,60;0,00;4639,00;4096,00;4096,00;171450368,00;0,00;0,00;0,00;0,00;1280,00;1200,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m4096-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;16384,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;79002,43;181,81;99,15;1192,00;439435264,00;439435264,00;3,28;93,39;0,00;114,00;1,00;1,00;0,00;0,00;4272,13;0,00;5223,00;365,00;377,00;78446592,00;0,00;17131,29;0,00;55505,00;2560,00;2638,00;112328704,00;0,00;57505,62;0,00;4709,00;4096,00;4096,00;688095232,00;0,00;0,00;0,00;0,00;1280,00;1190,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m16384-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;65536,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;315677,50;720,02;99,15;1175,00;1755840512,00;1755840512,00;3,28;367,00;0,00;112,00;1,00;1,00;0,00;0,00;17081,96;0,00;5221,00;365,00;377,00;310902784,00;0,00;68494,31;0,00;55601,00;2560,00;2638,00;449314816,00;0,00;229734,23;0,00;4709,00;4096,00;4096,00;2751463424,00;0,00;0,00;0,00;0,00;1280,00;1190,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m65536-f50-d4-s3
LFP,Replace,Stay,NonBlocking;0,10;10,00;0,03;6000,00;0,01;0,00;262144,00;100,00;3,00;5,00;50000000,00;50;true;0,50;4,00;8,00;5,00;0,00;false;3;Success;1262426,94;2879,43;99,15;1177,00;7026769920,00;7026769920,00;3,28;1468,01;0,00;112,00;1,00;1,00;0,00;0,00;68327,83;0,00;5221,00;365,00;377,00;1246756864,00;0,00;273982,44;0,00;55632,00;2560,00;2638,00;1797259264,00;0,00;918648,66;0,00;4709,00;4096,00;4096,00;11009523712,00;0,00;0,00;0,00;0,00;1280,00;1190,00;0,00;0,00;LFP-Replace-Stay-NonBlocking-m262144-f50-d4-s3
LFP,Drop,Stop,FullSync;0,10;10,00;0,03;6000,00;0,01;0,00;1024,00;100,00;3,00;5,00;50000000,00;50;true;0,50;3,00;8,00;5,00;0,00;false;3;Success;554,50;3,52;71,88;53,00;2155520,00;2155520,00;0,91;0,26;0,00;5,00;1,00;1,00;0,00;0,00;13,31;0,00;1536,00;45,00;45,00;71680,00;0,00;94,21;0,00;3680,00;320,00;320,00;471040,00;0,00;446,72;0,00;512,00;512,00;512,00;3768320,00;0,00;0,00;0,00;0,00;;;0,00;0,00;LFP-Drop-Stop-FullSync-m1024-f50-d3-s3
